"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.android.internalcopy.http.multipart","/home/matheus/smells-issues-nlp/repositories/erickok_transdroid/app/src/main/java/com/android/internalcopy/http/multipart/Part.java","3","50","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.android.internalcopy.http.multipart","/home/matheus/smells-issues-nlp/repositories/erickok_transdroid/app/src/main/java/com/android/internalcopy/http/multipart/PartBase.java","3","39","The class 'PartBase' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=9)","Design","DataClass"
"1","net.margaritov.preference.colorpicker","/home/matheus/smells-issues-nlp/repositories/erickok_transdroid/app/src/main/java/net/margaritov/preference/colorpicker/ColorPickerPreference.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.margaritov.preference.colorpicker","/home/matheus/smells-issues-nlp/repositories/erickok_transdroid/app/src/main/java/net/margaritov/preference/colorpicker/ColorPickerView.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.base64.android","/home/matheus/smells-issues-nlp/repositories/erickok_transdroid/app/src/main/java/org/base64/android/Base64.java","3","132","Avoid really long classes.","Design","ExcessiveClassLength"
"2","org.base64.android","/home/matheus/smells-issues-nlp/repositories/erickok_transdroid/app/src/main/java/org/base64/android/Base64.java","3","133","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.base64.android","/home/matheus/smells-issues-nlp/repositories/erickok_transdroid/app/src/main/java/org/base64/android/Base64.java","3","857","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.transdroid.core.app.search","/home/matheus/smells-issues-nlp/repositories/erickok_transdroid/app/src/main/java/org/transdroid/core/app/search/SearchResult.java","3","28","The class 'SearchResult' is suspected to be a Data Class (WOC=0.000%, NOPA=1, NOAM=8, WMC=12)","Design","DataClass"
"1","org.transdroid.core.app.settings","/home/matheus/smells-issues-nlp/repositories/erickok_transdroid/app/src/main/java/org/transdroid/core/app/settings/RssfeedSetting.java","3","30","The class 'RssfeedSetting' is suspected to be a Data Class (WOC=30.000%, NOPA=0, NOAM=6, WMC=12)","Design","DataClass"
"1","org.transdroid.core.app.settings","/home/matheus/smells-issues-nlp/repositories/erickok_transdroid/app/src/main/java/org/transdroid/core/app/settings/ServerSetting.java","3","86","Avoid long parameter lists.","Design","ExcessiveParameterList"
