"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.termux.app","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/app/src/main/java/com/termux/app/DialogUtils.java","3","19","Avoid long parameter lists.","Design","ExcessiveParameterList"
"1","com.termux.app","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/app/src/main/java/com/termux/app/ExtraKeysView.java","3","312","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.termux.app","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/app/src/main/java/com/termux/app/TermuxActivity.java","3","83","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.termux.app","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/app/src/main/java/com/termux/app/TermuxActivity.java","3","198","Avoid really long methods.","Design","ExcessiveMethodLength"
"3","com.termux.app","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/app/src/main/java/com/termux/app/TermuxActivity.java","3","326","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.termux.app","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/app/src/main/java/com/termux/app/TermuxInstaller.java","3","53","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.termux.app","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/app/src/main/java/com/termux/app/TermuxService.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.termux.app","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/app/src/main/java/com/termux/app/TermuxViewClient.java","3","19","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.termux.app","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/app/src/main/java/com/termux/app/TermuxViewClient.java","3","124","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/KeyHandler.java","3","151","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/TerminalBuffer.java","3","141","Avoid really long methods.","Design","ExcessiveMethodLength"
"2","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/TerminalBuffer.java","3","401","Avoid long parameter lists.","Design","ExcessiveParameterList"
"1","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/TerminalEmulator.java","3","30","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/TerminalEmulator.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/TerminalEmulator.java","3","474","Avoid really long methods.","Design","ExcessiveMethodLength"
"4","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/TerminalEmulator.java","3","810","Avoid really long methods.","Design","ExcessiveMethodLength"
"5","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/TerminalEmulator.java","3","1351","Avoid really long methods.","Design","ExcessiveMethodLength"
"6","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/TerminalEmulator.java","3","1669","Avoid really long methods.","Design","ExcessiveMethodLength"
"7","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/TerminalEmulator.java","3","1805","Avoid really long methods.","Design","ExcessiveMethodLength"
"8","com.termux.terminal","/home/matheus/smells-issues-nlp/repositories/termux_termux-app/terminal-emulator/src/main/java/com/termux/terminal/TerminalEmulator.java","3","2113","Avoid really long methods.","Design","ExcessiveMethodLength"
