"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.pixmob.freemobile.netstat","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/freemobilenetstat/src/main/java/org/pixmob/freemobile/netstat/MonitorService.java","3","96","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.pixmob.freemobile.netstat","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/freemobilenetstat/src/main/java/org/pixmob/freemobile/netstat/MonitorService.java","3","220","Avoid really long methods.","Design","ExcessiveMethodLength"
"3","org.pixmob.freemobile.netstat","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/freemobilenetstat/src/main/java/org/pixmob/freemobile/netstat/MonitorService.java","3","563","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.pixmob.freemobile.netstat","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/freemobilenetstat/src/main/java/org/pixmob/freemobile/netstat/SyncService.java","3","189","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.pixmob.freemobile.netstat.content","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/freemobilenetstat/src/main/java/org/pixmob/freemobile/netstat/content/StatisticsLoader.java","3","53","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.pixmob.freemobile.netstat.ui","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/freemobilenetstat/src/main/java/org/pixmob/freemobile/netstat/ui/BatteryChart.java","3","108","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.pixmob.freemobile.netstat.ui","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/freemobilenetstat/src/main/java/org/pixmob/freemobile/netstat/ui/Preferences.java","3","86","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.pixmob.freemobile.netstat.ui","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/freemobilenetstat/src/main/java/org/pixmob/freemobile/netstat/ui/StatisticsFragment.java","3","54","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.pixmob.httpclient","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/httpclient/src/main/java/org/pixmob/httpclient/Base64.java","3","250","Avoid really long methods.","Design","ExcessiveMethodLength"
"2","org.pixmob.httpclient","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/httpclient/src/main/java/org/pixmob/httpclient/Base64.java","3","540","The class 'Encoder' is suspected to be a Data Class (WOC=0.000%, NOPA=4, NOAM=0, WMC=3)","Design","DataClass"
"3","org.pixmob.httpclient","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/httpclient/src/main/java/org/pixmob/httpclient/Base64.java","3","599","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.pixmob.httpclient","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/httpclient/src/main/java/org/pixmob/httpclient/HttpRequestBuilder.java","3","65","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.pixmob.httpclient","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/httpclient/src/main/java/org/pixmob/httpclient/HttpRequestBuilder.java","3","195","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.pixmob.httpclient","/home/matheus/smells-issues-nlp/repositories/gilbsgilbs_freemobilenetstat/httpclient/src/main/java/org/pixmob/httpclient/UncloseableInputStream.java","3","26","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
