"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","de.tobiasbielefeld.brickgames.classes","/home/matheus/smells-issues-nlp/repositories/TobiasBielefeld_Simple-Brick-Games/app/src/main/java/de/tobiasbielefeld/brickgames/classes/Game.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","de.tobiasbielefeld.brickgames.games","/home/matheus/smells-issues-nlp/repositories/TobiasBielefeld_Simple-Brick-Games/app/src/main/java/de/tobiasbielefeld/brickgames/games/GameA.java","3","162","Avoid really long methods.","Design","ExcessiveMethodLength"
"2","de.tobiasbielefeld.brickgames.games","/home/matheus/smells-issues-nlp/repositories/TobiasBielefeld_Simple-Brick-Games/app/src/main/java/de/tobiasbielefeld/brickgames/games/GameA.java","3","378","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","de.tobiasbielefeld.brickgames.games","/home/matheus/smells-issues-nlp/repositories/TobiasBielefeld_Simple-Brick-Games/app/src/main/java/de/tobiasbielefeld/brickgames/games/GameB.java","3","209","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","de.tobiasbielefeld.brickgames.games","/home/matheus/smells-issues-nlp/repositories/TobiasBielefeld_Simple-Brick-Games/app/src/main/java/de/tobiasbielefeld/brickgames/games/GameK.java","3","156","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","de.tobiasbielefeld.brickgames.games","/home/matheus/smells-issues-nlp/repositories/TobiasBielefeld_Simple-Brick-Games/app/src/main/java/de/tobiasbielefeld/brickgames/games/GameL.java","3","144","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","de.tobiasbielefeld.brickgames.games","/home/matheus/smells-issues-nlp/repositories/TobiasBielefeld_Simple-Brick-Games/app/src/main/java/de/tobiasbielefeld/brickgames/games/GameN.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","de.tobiasbielefeld.brickgames.games","/home/matheus/smells-issues-nlp/repositories/TobiasBielefeld_Simple-Brick-Games/app/src/main/java/de/tobiasbielefeld/brickgames/games/Menu.java","3","28","Avoid really long classes.","Design","ExcessiveClassLength"
"2","de.tobiasbielefeld.brickgames.games","/home/matheus/smells-issues-nlp/repositories/TobiasBielefeld_Simple-Brick-Games/app/src/main/java/de/tobiasbielefeld/brickgames/games/Menu.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","de.tobiasbielefeld.brickgames.ui","/home/matheus/smells-issues-nlp/repositories/TobiasBielefeld_Simple-Brick-Games/app/src/main/java/de/tobiasbielefeld/brickgames/ui/Main.java","3","62","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
