"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","au.id.micolous.metrodroid.test","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/extra/attic/seq_go/SeqGoConcessionFareTest.java","3","21","Avoid really long methods.","Design","ExcessiveMethodLength"
"2","au.id.micolous.metrodroid.test","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/extra/attic/seq_go/SeqGoConcessionFareTest.java","3","149","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","au.id.micolous.metrodroid.transit.seq_go","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/extra/attic/seq_go/SeqGoFareCalculator.java","3","257","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","au.id.micolous.metrodroid.test","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/extra/attic/seq_go/SeqGoFareTest.java","3","21","Avoid really long methods.","Design","ExcessiveMethodLength"
"2","au.id.micolous.metrodroid.test","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/extra/attic/seq_go/SeqGoFareTest.java","3","149","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","au.id.micolous.metrodroid.transit.seq_go","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/extra/attic/seq_go/SeqGoZoneCalculator.java","3","51","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","au.id.micolous.metrodroid.test","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/src/androidTest/java/au/id/micolous/metrodroid/test/ImportKeysTest.java","3","42","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","au.id.micolous.metrodroid.test","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/src/androidTest/java/au/id/micolous/metrodroid/test/LuhnTest.java","3","30","Avoid really long methods.","Design","ExcessiveMethodLength"
"2","au.id.micolous.metrodroid.test","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/src/androidTest/java/au/id/micolous/metrodroid/test/LuhnTest.java","3","223","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","au.id.micolous.metrodroid","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/src/main/java/au/id/micolous/metrodroid/MetrodroidApplication.java","3","75","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","au.id.micolous.metrodroid.activity","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/src/main/java/au/id/micolous/metrodroid/activity/CardInfoActivity.java","3","94","Avoid really long methods.","Design","ExcessiveMethodLength"
"2","au.id.micolous.metrodroid.activity","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/src/main/java/au/id/micolous/metrodroid/activity/CardInfoActivity.java","3","131","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","au.id.micolous.metrodroid.card.classic","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/src/main/java/au/id/micolous/metrodroid/card/classic/ClassicCard.java","3","178","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","au.id.micolous.metrodroid.card.desfire","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/src/main/java/au/id/micolous/metrodroid/card/desfire/DesfireCard.java","3","109","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","au.id.micolous.metrodroid.card.felica","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/src/main/java/au/id/micolous/metrodroid/card/felica/FelicaCard.java","3","98","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","au.id.micolous.metrodroid.fragment","/home/matheus/smells-issues-nlp/repositories/micolous_metrodroid/src/main/java/au/id/micolous/metrodroid/fragment/CardBalanceFragment.java","3","111","Avoid really long methods.","Design","ExcessiveMethodLength"
