"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.fsck.k9.mail.ssl","/home/matheus/smells-issues-nlp/repositories/scoute-dich_K9-MailClient/k9mail-library/src/androidTest/java/com/fsck/k9/mail/ssl/TrustManagerFactoryTest.java","3","26","The class 'TrustManagerFactoryTest' is suspected to be a Data Class (WOC=0.000%, NOPA=4, NOAM=0, WMC=4)","Design","DataClass"
"2","com.fsck.k9.mail.ssl","/home/matheus/smells-issues-nlp/repositories/scoute-dich_K9-MailClient/k9mail-library/src/androidTest/java/com/fsck/k9/mail/ssl/TrustManagerFactoryTest.java","3","26","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.fsck.k9.mail","/home/matheus/smells-issues-nlp/repositories/scoute-dich_K9-MailClient/k9mail-library/src/main/java/com/fsck/k9/mail/Address.java","3","23","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.fsck.k9.mail","/home/matheus/smells-issues-nlp/repositories/scoute-dich_K9-MailClient/k9mail-library/src/main/java/com/fsck/k9/mail/Folder.java","3","13","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.fsck.k9.mail","/home/matheus/smells-issues-nlp/repositories/scoute-dich_K9-MailClient/k9mail-library/src/main/java/com/fsck/k9/mail/Message.java","3","18","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.fsck.k9.mail.filter","/home/matheus/smells-issues-nlp/repositories/scoute-dich_K9-MailClient/k9mail-library/src/main/java/com/fsck/k9/mail/filter/Base64.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.fsck.k9.mail.internet","/home/matheus/smells-issues-nlp/repositories/scoute-dich_K9-MailClient/k9mail-library/src/main/java/com/fsck/k9/mail/internet/CharsetSupport.java","3","20","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.fsck.k9.mail.internet","/home/matheus/smells-issues-nlp/repositories/scoute-dich_K9-MailClient/k9mail-library/src/main/java/com/fsck/k9/mail/internet/CharsetSupport.java","3","144","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.fsck.k9.mail.internet","/home/matheus/smells-issues-nlp/repositories/scoute-dich_K9-MailClient/k9mail-library/src/main/java/com/fsck/k9/mail/internet/MimeMessage.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.fsck.k9.mail.internet","/home/matheus/smells-issues-nlp/repositories/scoute-dich_K9-MailClient/k9mail-library/src/main/java/com/fsck/k9/mail/internet/MimeMessage.java","3","455","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
