repository,state,closed_at,title,label,is_bug,body
saschpe/BirthdayCalendar,closed,2018-10-18 12:41:53,added fdroid-badge,[],0,according to https://gitlab.com/fdroid/artwork/blob/master/badge/README.md
saschpe/BirthdayCalendar,closed,2018-10-01 06:19:44,Fix typos and orthography in German translation,"[Label(name=""enhancement"")]",0,
saschpe/BirthdayCalendar,closed,2018-05-19 06:59:11,Logo/Icon Proposal,[],0,"Hi good day! Im Jibbie Eguna, a graphics designer, I would like to ask for your permission to propose a new designs of logo in your application/project. I would like to help projects in open-source .I would just like to propose new designs. Hoping for your positive response Thank You!"
saschpe/BirthdayCalendar,open,,Missing Birthday Adapter's reminder flexibility in Birthday Calendar's settings,[],0,"Hi Sascha,

I liked (maybe loved?) and used _Birthday Adapter_ - the app _Birthday Calendar_ is based on - (and I'm still using it up to now), and for sure it's really great that you brought the concept to the next level by creating _Birthday Calendar_.

But why to hell you shriveled up _Birthday Adapter's_ fantastic reminder concept with its three reminders that were able to be set to any daytime to only to simple reminders??
Please, bring (back?) _Birthday Adapter's_ glorious reminders to _Birthday Calendar_ - I'm really being you!
<br>
<br>
_(**Rem.:** Nix für ungut, aber ich finde die Konfigurierbarkeit der Reminder echt eine der praktischsten Funktionen beim Birthday Adapter! ;-))_"
saschpe/BirthdayCalendar,closed,2018-05-28 15:32:10,logo design for the project,[],0,"Hi, I want to design a new logo for the project completely free..."
saschpe/BirthdayCalendar,open,,Add possibility to choose another calendar,[],0,"Hi,
Can u add the possibility to choose an other calendar for saving the data (eg. an caldav one)?"
saschpe/BirthdayCalendar,open,,can't import,[],0,"![image](https://user-images.githubusercontent.com/5357526/31932057-d0bd8ef2-b8ad-11e7-9338-1b4b4ed61d2c.png)
"
saschpe/BirthdayCalendar,open,,Make notification time configurable,[],0,"I really love this app but I would like to have the option to define the time I get notified of birthdays. Currently you only can set it to notify you on the same day and one before, but not the time this notification occurs."
saschpe/BirthdayCalendar,closed,2017-09-14 07:06:11,Build fails,[],0,https://f-droid.org/wiki/page/saschpe.contactevents/lastbuild_160173
saschpe/BirthdayCalendar,closed,2018-10-18 06:37:11,Buttons in the readme.md,[],0,This PR moves the buttons to download the app to the top and adds one for F-Droid.
saschpe/BirthdayCalendar,closed,2016-12-16 16:58:15,Update license to GPLv3,[],0,Fixes #1
saschpe/BirthdayCalendar,closed,2016-12-16 16:58:15,Relicense from Apache to GPLv3,[],0,"I haven't found a way to contact you in private so I am opening an issue for this:
This is a fork of https://github.com/SufficientlySecure/birthday-calendar so please adhere to the license and use GPLv3! If you want to discuss details email me at dominik@dominikschuermann.de

I don't really understand why you did this. Why not contribute to the original project?"
