repository,state,closed_at,title,label,is_bug,body
caarmen/network-monitor,open,,Update build environment:,[],0,"agp 3.0.1
supportLib 27.0.2
build tools 27.0.3
permissions dispatcher: 3.1.0
play services: 11.8.0
stream support: 1.6.1"
caarmen/network-monitor,open,,"[FR] improve ""limit database size""",[],0,"The option in number oriented which isn't always comfortable for humans.
Could you please extend the option to:
1,2,7,14,30,60 days?"
caarmen/network-monitor,closed,2017-11-19 14:47:34,Add tips for the speed columns,[],0,
caarmen/network-monitor,closed,2017-11-19 14:46:35,Update environment,[],0,"Update build environment

AGP 3.0.0
gradle 4.2.1
ben-manes 0.17.0
support lib 27.0.1
target 27
permissionsdispatcher 3.0.1

Allow installation of debug and release versions at the same time

Fix android studio code inspection warnings"
caarmen/network-monitor,closed,2017-08-19 23:18:40,Use new APIs to get cell id info,[],0,
caarmen/network-monitor,closed,2017-08-19 18:52:28,Added a privacy policy.,[],0,
caarmen/network-monitor,closed,2017-08-15 22:18:06,Code cleanup,[],0,"Fix android studio code inspection issues
Remove resources and code that is no longer needed now that the minSdkVersion is 14

----

These need to be tested for no regressions:

✔️  About screen version text
✔️  About screen menu item (none)
✔️  Logging
✔️  Refresh icon in log screen
✔️  Make sure test server can't be set to empty
✔️  Logging ip addresses
✔️  Disable service if user clicks on cancel on the warning
✔️  Disable service when selecting ""stop"" from notification
✔️  Button icon style on bottom button bar
✔️  Speed test about activity opening play store: task stack
✔️  HTML css style in log
✔️  Email sending (html attachment)
✔️  Preference export/import
✔️  Display of last download test in speed test download settings
✔️  Set 10000 record limit when fast interval selected
✔️  Disabling speed test when fast interval selected
✔️  Disabling connection tests when fast interval selected
✔️  Disabling speed test when disabled from speed test settings

☑️  Notifications for file import/export (icon, autocancel, ongoing): tested import and export completely on 7.0. Tested import and some export on 8.0.
☑️  Preference style: on ICS the categories have no margin

* Wakelock release after each test
"
caarmen/network-monitor,closed,2017-08-15 22:13:55,Target o,[],0,"* Update build environment (libraries, gradle, etc)
* Target Android O.
    * Create a notification channel.
    * Use `startForegroundService()` if the device is on O.
    * Use `JobIntentService` instead of `IntentService`"
caarmen/network-monitor,closed,2017-08-08 23:10:30,WIFI and mobile network history capability,[],0,"Hello,

I had asked for the enhancement of issue #94 and I am glad you acted so swiftly. Also congratulations for the great work you do. I hope I have some free time in the future and I contribute too.

I would like to ask you for a very much needed feature that it would be great to implement or perhaps spin-off into a separate app. Let me explain.

I use your app not to check a connection but with the intent to check when (exact time) and to which WIFI station (name, ethernet address, and other info) my mobile connects or disconnects to. Same for mobile connection. I can do this because you provide the WIFI and mobile connection details along with many other data (even when no data connection is done).

But this approach is not very accurate because I have set the log every 5 minutes in order to conserve cpu/log size etc., it is not so practical (I have to wade thru the log and trim it regularly and if I forget to do this and the log grows big, I'm in trouble)  and also it is not efficient in the end.

Believe me, this is a very much needed and useful capability for many reasons. Just a single and indirect usage example is that I use it to record power grid failure and restart time :D (using apps that record mobile charging/discharging is not helpful because most are not working reliably and I must have the phone on the charger always; there are other uses too relating to mobile security).

In order to do this, you do not need to log periodically but rather catch the intents that indicate network connections or disconnections and record them. 

There is no other app that has this capability (well not exactly, there are 1-2 but don't work correctly).

This could be an extra feature of your current app (best with a separate log) or a new app (mostly a copy of the old with many things removed and just the new feature implemented and why not even include charging/discharging history :D).

I hope you implement it considering its usefulness, uniqueness and rather easy implementation."
caarmen/network-monitor,closed,2017-04-28 12:02:55,Log frequency below 10 seconds,[],0,"This is a feature request and not really an issue, but I'd really like to be able to log more frequently than every 10 seconds. Especially for HT 802.11 traffic, a frequency of 10 seconds doesn't provide enough accuracy. (1 or 3 seconds would be great.)

And thanks for the excellent app! :D"
caarmen/network-monitor,open,,"Wifi channel row only shows ""0""",[],0,"Testing on frequencies 5180 and 5260, but I only get value 0 in ""WiFi Channel"". (PLK-L01 on Android 6.0)

Not a big issue since frequency is logged."
caarmen/network-monitor,closed,2017-03-04 20:50:16,Not possible to make screenshot,[],0,"When I try to make a screenshot, I get a message that making screenshots is not allowed by the app. Why is this so? I would like to send a screenshot to an app maker to complain about his app not using encrypted connections."
caarmen/network-monitor,closed,2017-03-04 11:44:05,Added ongoing notification priority setting.,[],0,
caarmen/network-monitor,closed,2017-03-04 14:04:13,Option to hide notification icon,"[Label(name=""enhancement"")]",0,"User request:

Add an option for the notification icon. All apps have such an option and the user chooses if wants to see it. Here the notification is enforced, it is not useful and takes space from the task bar. It is possible to have notifications without icon on task bar (low priority). "
caarmen/network-monitor,closed,2017-02-19 03:24:13,Remove external storage,[],0,"Issue for this repo: https://github.com/caarmen/network-monitor/issues/92

TODO: 
* ~~~update copyrights~~~
* retest
* ~~~sleep~~~"
caarmen/network-monitor,closed,2017-03-04 13:54:08,Remove EXTERNAL_STORAGE permissions,[],0,"See how it was done for scrum chatter: https://github.com/caarmen/scrumchatter/pull/56

"
caarmen/network-monitor,closed,2017-02-16 20:47:53,Toujours des boutons,[],0,
caarmen/network-monitor,open,,Speed test clarification,"[Label(name=""enhancement"")]",0,"Rename ""speed test"" to ""simple speed test"" or ""basic speed test"" or ""limited speed test"" and make the user read a disclaimer before using it. "
caarmen/network-monitor,closed,2016-12-10 14:58:28,Issue #88 attempt to fix some memory leaks (AsyncTask static field refering to activities?),[],0,
caarmen/network-monitor,closed,2016-12-24 08:13:14,ca.rmen.android.networkmonitor.app.prefs.AdvancedPreferencesActivity may leak,[],0,"I ran the app with a tool based on UiAutomator, and dumped the heap to analyze if there was any leaked activities. Finally I found that  instances of ""ca.rmen.android.networkmonitor.app.prefs.AdvancedPreferencesActivity"" might leak as it they were indirectly referenced by an static field ""SERIAL_EXECUTOR"" of android.os.AsyncTask, as shown in following figure:

![image](https://cloud.githubusercontent.com/assets/13826031/20878192/6ed94f62-bb08-11e6-9a3d-662b5123cb0f.png)

Likely, some instances of ""ca.rmen.android.networkmonitor.app.speedtest.SpeedTestPreferencesActivity"" were indirectly referenced by an static field ""SERIAL_EXECUTOR"" of android.os.AsyncTask as well :

![image](https://cloud.githubusercontent.com/assets/13826031/20878254/d810a368-bb08-11e6-9bbd-c0b9b0cef391.png)
"
caarmen/network-monitor,closed,2016-11-26 21:20:31,Add lambdas and streamsupport,[],0,
caarmen/network-monitor,closed,2016-11-26 19:59:44,"Issue #85: Use greenrobot instead of otto, for the event bus.",[],0,
caarmen/network-monitor,closed,2016-12-10 16:12:31,Eventbus crash,[],0,"```
Caused by: java.lang.IllegalArgumentException: Missing event handler for an annotated method. Is class ca.rmen.android.networkmonitor.app.log.LogActivity registered?
	at com.squareup.otto.Bus.unregister(Bus.java:290)
	at ca.rmen.android.networkmonitor.app.log.LogActivity.onPause(LogActivity.java:114)
	at android.app.Activity.performPause(Activity.java:5382)
	at android.app.Instrumentation.callActivityOnPause(Instrumentation.java:1239)
	at android.app.ActivityThread.performPauseActivity(ActivityThread.java:3224)
	... 12 more
```

Let's try to replace otto with greenrobot to see if that fixes the problem."
caarmen/network-monitor,closed,2016-11-06 00:42:02,Selected fields help,[],0,
caarmen/network-monitor,closed,2016-11-01 19:00:28,Issue #82: add columns for the most consuming app,[],0,
caarmen/network-monitor,closed,2016-11-01 19:19:41,Add a column for the app consuming the most data,"[Label(name=""enhancement"")]",0,"http://stackoverflow.com/questions/11939939/how-can-i-find-the-data-usage-on-a-per-application-basis-on-android
"
caarmen/network-monitor,closed,2016-09-04 13:26:16,Advertise availability on F-Droid and logos,[],0,
caarmen/network-monitor,closed,2016-08-15 13:47:07,1.28.4: Some fixes to get signal strength on a Huawei P9 Lite,[],0,
caarmen/network-monitor,closed,2016-07-22 00:00:30,Timestamp messed up during export. ,"[Label(name=""bug"")]",1,"From the main screen, choose to share the file. Choose excel format (for example). 

Then open the log view. 

The timestamps are messed up. 
"
caarmen/network-monitor,closed,2016-07-22 00:01:10,Add battery and data consumption warning,[],0,"Add a warning when the user starts the service, that the app may consume quite a bit of battery and data.
"
caarmen/network-monitor,closed,2016-07-14 09:22:20,Html fixed header,[],0,
caarmen/network-monitor,closed,2016-07-14 07:16:52,Html fixed header,[],0,"So much effort for such a small feature.....................  
"
caarmen/network-monitor,closed,2016-05-09 17:27:47,Daynight,[],0,
caarmen/network-monitor,closed,2016-04-24 08:28:56,License change,[],0,"Could you change your license to GPLv2 or compatible?

Apache would foce us to move th GPLv3.

At least for PreferenceFragmentCompatHack, we need this until Google has fixed it.
"
caarmen/network-monitor,closed,2016-04-09 20:38:46,Support lib update,[],0,"- update the version of gradle to 2.12
- update the android gradle plugin to 2.0.0
- update the support library to 23.3.0
- fixed some Android Studio code inspection issues
- (attempted to) simplify the themes/styles
- added a timeout to the ftp upload test
"
caarmen/network-monitor,closed,2016-04-24 08:29:28,Check if longitude/latitude can have better precision,[],0,"(more numbers after the decimal point)
"
caarmen/network-monitor,open,,Document the different columns,"[Label(name=""enhancement"")]",0,"Create a documentation page explaining the values of the different columns.
"
caarmen/network-monitor,closed,2015-12-13 14:05:39,Add export/import of shared preferences,"[Label(name=""enhancement"")]",0,
