repository,state,closed_at,title,label,is_bug,body
micolous/metrodroid,open,,Fix potential crash due to reusing view of incorrect type.,[],0,"If a card has many subscriptions, it can happen that view are reused (convertView is non-null).
If a BalanceView is reused as a SubscriptionView (or vice versa), this leads to a crash of the
application as findById returns null for sub-views.

When a card does not have many subscriptions, the bug is not triggered here, as the views are
not reused.

I used getTag()/setTag() to mark the views and check whether they are the correct type. An easier
fix would be to always discard ""convertView"". You could also check for a unique view id with
findById(), but IMHO this is more error-prone.


Error I get when view is reused incorrectly:

java.lang.NullPointerException: Attempt to invoke virtual method 'void android.widget.TextView.setVisibility(int)' on a null object reference
        at au.id.micolous.metrodroid.fragment.CardBalanceFragment$BalancesAdapter.getSubscriptionView(CardBalanceFragment.java:158)
        at au.id.micolous.metrodroid.fragment.CardBalanceFragment$BalancesAdapter.getView(CardBalanceFragment.java:97)
        at android.widget.AbsListView.obtainView(AbsListView.java:2365)
        at android.widget.ListView.makeAndAddView(ListView.java:2052)
        at android.widget.ListView.fillDown(ListView.java:786)
        at android.widget.ListView.fillGap(ListView.java:750)
        at android.widget.AbsListView.trackMotionScroll(AbsListView.java:5225)
        at android.widget.ListView.trackMotionScroll(ListView.java:1971)
        at android.widget.AbsListView$FlingRunnable.run(AbsListView.java:4769)
        at android.view.Choreographer$CallbackRecord.run(Choreographer.java:911)
        at android.view.Choreographer.doCallbacks(Choreographer.java:723)
        at android.view.Choreographer.doFrame(Choreographer.java:655)
        at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:897)
        at android.os.Handler.handleCallback(Handler.java:790)
        at android.os.Handler.dispatchMessage(Handler.java:99)
        at android.os.Looper.loop(Looper.java:164)
        at android.app.ActivityThread.main(ActivityThread.java:6494)
        at java.lang.reflect.Method.invoke(Native Method)
        at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:440)
        at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:807)
"
micolous/metrodroid,open,,Fix OVC credit retrieval.,[],0,"OVC inverts the sign bit, add a XOR to compensate

Thanks to @sfeigl "
micolous/metrodroid,closed,2018-12-02 19:08:04,Fix OVChipkaart credit,"[Label(name=""bug"")]",1,"The OVChipkaart credit amount was broken by e3f115afcf9c2e0990535303f376aef885eba972.

This commit reverts the change."
micolous/metrodroid,closed,2018-12-02 00:46:32,Add Oppo Find7 to whitelist - device is working here after whitelisting,[],0,"My Oppo Find 7 device (running LineageOS) is not working with the unpatched version as Metrodroid says that Mifare Classic support is not there.

After whitelisting, my device can read cards without problems."
micolous/metrodroid,closed,2018-12-02 00:48:02,ricaricami: Add birth date.,[],0,Thanks to @lambia
micolous/metrodroid,open,,Big lint pass,[],0,
micolous/metrodroid,open,,Move nfc-felica-lib to project proper,[],0,"nfc-felica-lib is treated pretty much like part of the project, so put it in project proper."
micolous/metrodroid,closed,2018-11-24 09:49:30,Podorozhnik: Fix grouping of serial number digits,[],0,
micolous/metrodroid,open,,Restructure ClassicCardTransitFactory to reuse EarlyCheck for normal …,[],0,…check
micolous/metrodroid,open,,Add a possibility to import MCT files directly in Metrodroid,[],0,
micolous/metrodroid,closed,2018-11-17 00:16:08,Implement parser for Zolotaya Korona.,[],0,"Zolotaya Korona is MFC-based system used across Russia. I could get my hands
on 2 cards from Iaroslavl and one from Krasnodar.
"
micolous/metrodroid,closed,2018-11-17 00:14:41,Add Litacka ID and change message for different kinds of unauthorized cards,[],0,
micolous/metrodroid,closed,2018-11-17 00:14:41,Fix NPE when loading supported card list,[],0,
micolous/metrodroid,closed,2018-11-17 00:14:41,Set of small and lint fixes,[],0,
micolous/metrodroid,open,,felica: code to read Felica Lite,[],0,"Felica lite has following quirks:

* No system code list
* At least some variants respond to any system code
* Attempting to read above 0x20 results in disconnected tag

While on it, fix to keep already read data in case of disconnect"
micolous/metrodroid,closed,2018-11-17 00:14:40,When trying alternate static keys dedup them.,[],0,"Many keys are repeated in static keysets, no need to try them a lot of times."
micolous/metrodroid,closed,2018-11-11 05:38:35,Easycard couple of cleanups,[],0,
micolous/metrodroid,closed,2018-11-17 10:35:11,Implement parser for Danish Rejsekort and Stockholm SLAccess,[],0,"It should be able to parse other cards following RKF standard which
covers most of the cards in Norway, Sweden and Denmark but I have no other
card to test"
micolous/metrodroid,closed,2018-11-11 02:20:23,New function formatNumber,[],0,"Often it's needed to pretty-print the serial and every transit data solves it
itself in an ugly way. Have a central function for this."
micolous/metrodroid,closed,2018-11-11 01:07:15,SunCard from Orlando,[],0,It has only serial stored on it
micolous/metrodroid,closed,2018-11-11 01:03:29,Small lint pass,[],0,
micolous/metrodroid,closed,2018-11-04 15:11:25,Danish Rejsekort and RKF standard,[],0,
micolous/metrodroid,closed,2018-11-11 00:31:36,Fix OOM when exporting large cardset,[],0,
micolous/metrodroid,closed,2018-11-01 09:51:42,Fix mfcdump_convert,[],0,
micolous/metrodroid,closed,2018-11-11 00:21:50,Implement parser for French vending machines (Selecta),[],0,"Well this is not a transit agency but the card is a typical stored value card
like the ones used by transit agencies"
micolous/metrodroid,closed,2018-10-30 10:39:43,Fix OOM when exporting large cardset,[],0,
micolous/metrodroid,closed,2018-11-11 00:15:52,Switch TransitData to return list of trips and subscriptions rather than array,[],0,On top of factories branch.
micolous/metrodroid,closed,2018-11-11 00:14:00,Read serial for AT HOP,[],0,On top of factories branch.
micolous/metrodroid,closed,2018-11-11 00:11:57,Try well-known keys at the same time as loaded static keys,[],0,"It makes no sense to add well-known keys to user list, so pretend that
they are always in the list.

This speeds up scanning hugely as current code waits to bruteforce all
keys."
micolous/metrodroid,closed,2018-11-11 00:11:57,tmoney: Read DF,[],0,It is useful to read expiry date among other things
micolous/metrodroid,closed,2018-11-11 00:10:44,Fix crash in farebotxml2files,[],0,
micolous/metrodroid,closed,2018-11-11 00:10:16,Use common Intercode format in AdelaideSubscription,[],0,
micolous/metrodroid,closed,2018-11-10 23:28:46,Switch TransitData to factory paradigm,[],0,This avoids having to put the same transit data into many lists and now you need to register it in just one place
micolous/metrodroid,closed,2018-10-27 00:32:23,Tartu,[],0,
