repository,state,closed_at,title,label,is_bug,body
TobiasBielefeld/Simple-Brick-Games,closed,2017-10-09 21:01:50,Update strings.xml,[],0,"uzanto - user
uzantoj - users"
TobiasBielefeld/Simple-Brick-Games,closed,2017-09-29 11:27:45,Improve French translation,[],0,"I found something to improve in French translation.
It's not really important and don't need a new release."
TobiasBielefeld/Simple-Brick-Games,closed,2017-09-29 11:26:36,Updated pt-rBR (Portuguese (Brazil)) translation,[],0,Commit made via Stringlate
TobiasBielefeld/Simple-Brick-Games,closed,2017-09-25 09:05:06,French translation,[],0,
TobiasBielefeld/Simple-Brick-Games,closed,2017-09-25 09:04:23,Fix typo in description,[],0,
TobiasBielefeld/Simple-Brick-Games,closed,2017-09-11 14:37:48,Update strings.xml (pl) - small typo,[],0,
TobiasBielefeld/Simple-Brick-Games,closed,2017-09-02 15:57:03,Esperanto and Polish translations,[],0,I'm sending Esperanto and Polish translations of your little game. I also translated some texts marked for unknown reason as untranslatable.
TobiasBielefeld/Simple-Brick-Games,closed,2017-06-10 08:18:13,Added F-Droid link,[],0,
TobiasBielefeld/Simple-Brick-Games,closed,2017-08-16 13:10:38,[Featuresuggestion] Keyboardcontrols,[],0,"Hi,
what do you think about adding keyboardcontrols (wasd for move, L fire, P pause for example? Or choose your own in preferences?). 

As there are more n more android devices with physical keyboard like the official Samsung Galaxy Keyboard-addon for S7 and S8 iirc, BlackBerry Priv and KeyOne, Chromebooks capable of running Android Apps...

Greetings,
Dave
"
TobiasBielefeld/Simple-Brick-Games,closed,2017-02-15 21:05:44,Forclose in game L ,[],0,"thanks for your game, i just check it dan run in my smartphone, and i find bug in Game L , when i finish the Game L the app forclose, java.lang.ArrayIndexOutOfBoundsException: length=8; index=-1
                                                                         at de.tobiasbielefeld.brickgames.games.GameL.calculation(GameL.java:80)
                                                                         at de.tobiasbielefeld.brickgames.classes.Game.timerTick(Game.java:100)
                                                                         at de.tobiasbielefeld.brickgames.ui.Main.run(Main.java:269)"
