repository,state,closed_at,title,label,is_bug,body
richsmith/sexytopo,open,,No confirmation of save,[],0,"Clicking on the save icon, or even going through the file -> save does not confirm or give any indication of it saving (I lost a file, luckily only with a single leg, by closing sexytopo, no warning it was not saved, but this is expected as you swipe it off the screen. On restarting sexytopo, the file was empty. Probably closely related to https://github.com/richsmith/sexytopo/issues/4"
richsmith/sexytopo,open,,Therion export xvi - No station or slays on x-section,[],0,"The lack of station is a real problem, as there is no way to identify where the cross section comes from.

Adding a joining line would be really useful as well."
richsmith/sexytopo,open,,Forcing slap to leg,[],0,"This overlaps a little with https://github.com/richsmith/sexytopo/issues/48

When a splay if forced to a leg this is fine. However, usually what happens is you take 3 readings and they do not quiet work, maybe when shooting up an avon. When forcing the 3 shots, Sexytopo treats each one as a new leg and issues a new number. It would be nice to do it intelligently, as Pockettopo does. In Pockettopo you still have to force them individually but it numbers them all the same."
richsmith/sexytopo,open,,Not working with more than one distoX,[],0,This might be me just not knowing how to do it. But if 2 distoX are paired it will not connect to the distoX. I had to unpair the other to get it to work
richsmith/sexytopo,open,,Sketching colours,[],0,"It would be nice to have grey, I use it lots, mainly for overlapping walls"
richsmith/sexytopo,open,,Sketching unresponsive,[],0,"Not actually worked this out yet, so this is really a place holder.

At times when sketching the screen stops responding, sometimes is catches up and draws where the pen has been, at others it is not responding at all, going into move mode and back to drawing seems to help. (this may also happen when moving, but not sure) At times this made it very unusable, I've not seen this when testing at home. It started right at the beginning of the survey, so I doubt it is file size.

At times I think this might be caused by dual touch setting off zoom mode, but at maximum zoom this is hard to tell. Water on the screen might be causing this. I will look into seeing if the galaxy tab can have touch sensitivity turned off so only the pen can be used!"
richsmith/sexytopo,open,,Zoom level,[],0,"It would be nice to be able to zoom in a little more. I guess this might be device dependant, but the 1m squares are quite small at max zoom on my galaxy tab"
richsmith/sexytopo,open,,Data order,[],0,"Currently the data order appears to be numerical, this is not useful, if stations are 1, 2, 3, 4 taken in that order then you return to 2 the data curretly appears as 1.1 but between station 1 and 2. It is far simpler for the surveyor to have the data appear at the end of the file. This means if legs are taken accidently they are easier to find and remove as it is just the last x stations. It is also important in post processing that the data is in order. If the distoX goes wrong or a team member changes and causes a problem (wearing metal watch or something) and the place where the happened, or at least a place where the survey was definitely correct can be identified, only data after that point has to be binned. The data order is not always the same as the cave passage order."
richsmith/sexytopo,closed,2018-12-03 23:05:43,Cannot move data or leg from one station to another,[],0,"When a splay or a leg has been connected to a station there is no way to move it to another station, sexytopo complains that station already exists (which is does, as that is what you need to attach it to)"
richsmith/sexytopo,open,,Active station - from sketch accidently selected,[],0,"It appears that tapping on a station in the sketch makes it the active station. This causes problems, if you draw near an previous station it can accidentally become the active station, and it appears that the data is not coming through, (this is related to data order, for which I will open another issue, https://github.com/richsmith/sexytopo/issues/68) and any data that does come through is now connected to the wrong station and cannot be moved to another station (Guess I need to open an issue for this as well https://github.com/richsmith/sexytopo/issues/67)
If a comment is added this also becomes the active station, which is not always useful, I often add previous comments when the team are taking the next readings.
I would suggest that making it an active station is a menu choice."
richsmith/sexytopo,closed,2018-12-03 21:38:27,therion export - thconfig - no 3d file - will not run without scraps,[],0,"Currently the export commands try to produce a plan and extended elevation, however these are not compilable due to no information in the th2 files. Also the most useful export is a 3d file, therefore I would suggest that the thconfig look something like this, with the plan and extended commented out but ready


source ""Bagpit.th""

export model -o Bagpitth.3d

#export map -proj plan -layout local -o ""Bagpit-plan.pdf""

#export map -proj extended -layout local -o ""Bagpit-ee.pdf""

"
richsmith/sexytopo,closed,2018-12-03 21:34:04,therion export - th file - extend formating,[],0,"It appears that the extend format is missing spaces or maybe returns, I have not investigated further, just commented it out for now
    extend start 1extend left 6extend left 1.1extend right 1.2extend left 1.3extend left 14"
richsmith/sexytopo,closed,2018-12-03 21:31:59,therion export - th file - tape precision,[],0,It appear that the precision given on the tape is only to 2dp (centemetres) which is the same as the angle measurement. So the angles seem over precise and the tape a bit rounded. I would suggest that the tape should be at least 3dp if not 4 dp which is probably more in line with the angle readings
richsmith/sexytopo,open,,Therion export -th file - improved readability,[],0,"Putting the three readings at the end of a line is better than loosing them.

    2  3  4.39  263.56  5.29    ;  {from: 4.39 263.60 5.33, 4.39 263.57 5.29, 4.38 263.52 5.26}

However what if you had only used 2 readings, or maybe more than 3. Also if there are 3 having them inline is very difficult to read, the legs could have been really slack and it is hard to tell. It also makes it difficult to scan through for comments, or comment on one of the 3 shots taken, which may be necessary when interference is suspected.. An easier format to read maybe

    2  3  4.39  263.56  5.29 from 3 legs below
#  2  3  4.39 263.60 5.33
#  2  3  4.39 263.57 5.29
#  2  3  4.38 263.52 5.26 
"
richsmith/sexytopo,open,,Therion export - th file has wrong comment character,[],0,"When 3 shots are combined to produce a leg a colon is used to comment out the end of the line, this should be a has.    

1  2  3.89  11.98  -9.83    ;  {from: 3.90 191.98 9.88, 3.89 191.98 9.81, 3.89 191.97 9.81}
should be
1  2  3.89  11.98  -9.83    #  {from: 3.90 191.98 9.88, 3.89 191.98 9.81, 3.89 191.97 9.81}

The alternative is to use ignore all on the end of the data line

    data normal from to length compass clino ignoreall"
richsmith/sexytopo,open,,Range for inclination,[],0,"When using a total station, the inclination goes from 0 for level to 90 for up, however it works on a 360 scale so 270 is down and 359.9.... is nearly level again. The acceptance of this type of reading would seem reasonable and would allow the principle of maintaining the readings as they are taken.
"
richsmith/sexytopo,closed,2018-12-03 22:26:19,No -neg on manual input,[],0,"On the Samsung galaxy tab 5, android 6.0.1
When entering a leg or splay manually there is no way to get to the -ve key. there is the -ve symbol above the decimal, however holding it does not bring it up as an option. The keyborad that is brought up is the 10 numerals with the 2 keys to the left and right of the 0 being blank. to the left and right of the numerals are for keys, backspace, Next, ./- and clipboard/settings. The decimal is only available for Dist and Azimuth (which is fine) it changes to ./- for Inclination.
On the tesco tablet a bigger keyboard is shown and this is not a problem"
richsmith/sexytopo,open,,point multi-line text,[],0,"The point text entry dialog allows entry of multi-line text, new line being activated by using return key.  However the text is rendered as a single line.  Perhaps this is a bug?
I would prefer multi-line text to render as multi-line text."
richsmith/sexytopo,open,,File Rename,[],0,"I would like a > File > Rename menu option please.
File > Save As... followed by > File > Delete is a work around, but it is very cumbersome when there is a whole set of files to rename.
I guess consideration should be given to the Application behaviour with respect to linked files when a linked file is renamed, 'saved as' or deleted."
richsmith/sexytopo,open,,Text in drawings is not exported to Therion format,[],0,"All data collected and created with ST should be exported.
However text point entries in drawings is not exported to Therion format.  Not sure how this would be done, as I assume there is no direct equivalent in xvi format (I don't know).  The text entity could be parsed direct to a scrap (with point label) in the Therion th2 file, but this would be a bit messy.  Firstly all the labels would be in one arbitrary scrap, which may have no relation to the way the survey/drawing author wants to set things out, and it may confuse inexperienced Therion users.
But mainly I don't like the 'raw survey notes in scrap' idea because it blurs the line between survey notes and subsequent drawing or data edits (which is one reason why I believe TopoDROID is flawed). The ideal would be to export the ST drawing text entities into xvi format and have it parse to Therion (and other export formats)."
richsmith/sexytopo,closed,2018-11-05 22:46:18,DistoX view should be accessible mid-session,[],0,"The DistoX view with pairing and connection information is an inspired, informative and effective approach.
However once the Table, Plan or Elevation views are activated by the user, there seems to be no way of going back to the DistoX view mid-session.  Taking a punt that connection issues will occur from time to time, it would seem reasonable that the user be able to view the bluetooth and connection status and log.  That would save all sorts of pain and uncertainty that i have experienced with both PocketTopo and TopoDROID."
richsmith/sexytopo,open,,Inverse colour (should a dark environment be encountered),[],0,"Low priority enhancement
A dark theme should be an option, to replace the current light theme.  And like Google maps, there should be the option for it to automatically switch, in response to changing light levels (although head lamps could make this problematic). "
richsmith/sexytopo,closed,2018-09-14 19:11:54,Add logo/icon files,[],0,
richsmith/sexytopo,closed,2018-09-22 23:15:27,Logo Design,[],0,"Hi @richsmith , I'm a graphic designer, after I review your project, I'm interested in your project and I want to contribute by creating a logo/icon for your project. What do you think?"
